order_id,order_date,customer_id,product_id,store_id,channel,qty,unit_price,discount_pct,shipping_cost,payment_method,order_status
ORD105482,2025-04-23,C20893,P1162,S99,Online,2,383000,10.0,,Kartu Kredit,Selesai
ORD110197,2024-07-16,C22420,P1166,S99,Online,2,998000,0.0,381000.0,Tunai,Retur
ORD101968,2024-11-25,C24973,P1102,S99,Online,1,680000,10.0,,Tunai,Selesai
ORD110190,2025-05-16,C25488,P1001,S99,Online,1,Rp 9.379.000,0.0,67000.0,,Selesai
ORD109972,2024-07-07,C24628,P1111,S06,Offline,1,859000,0.0,0.0,Cicilan 0%,Selesai
ORD104697,2024-11-15,C24665,P1167,S99,Online,1,768000,10.0,387000.0,E Wallet,Selesai
ORD104987,2025-07-17,C20834,P1119,S11,Offline,2,824000,10.0,0.0,KARTU KREDIT,Selesai
ORD104650,2025-08-11,C21660,P1162,S99,Online,2,390000,30.0,214000.0,E-Wallet,Selesai
ORD101159,2025-11-26,C20398,P1113,,online,1,1061000,20.0,222000.0,transfer bank,Selesai
ORD109486,2025-03-18,C22583,P1146,S09,Offline,4,134000,0.0,0.0,Transfer Bank,Selesai
ORD101325,2024-09-17,C26204,P1024,S99,Online,1,Rp 6.147.000,,304000.0,Transfer Bank,Selesai
ORD109636,2025-11-17,C21824,P1053,S01,Toko Fisik,1,9397000,35.0,0.0,Tunai,Selesai
ORD104796,2024-08-30,C26076,P1008,S03,Offline,1,Rp 4.420.000,10.0,0.0,e-wallet,Selesai
ORD106796,2025-03-01,C24438,P1147,S99,Online,1,1758000,5.0,138000.0,kartu kredit,Selesai
ORD105808,2025-06-01,C22305,P1145,S02,offline,1,1810000,0.0,0.0,Cicilan 0%,Selesai
ORD109817,2024-06-27,C23906,P1129,S99,Online,2,2491000,5.0,329000.0,Transfer Bank,Selesai
ORD101455,2025-05-19,C21766,P1144,S99,Online,2,2918000,0.0,296000.0,Tunai,Selesai
ORD105410,2025-11-16,C23857,P1065,S05,Toko Fisik,2,3255000,,0.0,Kartu Kredit,Selesai
ORD108333,01/11/2025,C21150,P1160,S99, Online ,2,513000,25.0,218000.0,Transfer Bank,Selesai
ORD102800,07/02/2025,C23075,P1001,S05,Offline,1,Rp 9.470.000,10.0,0.0,E-Wallet,Selesai
ORD107616,2025-08-18,C24732,P1128,S03,Offline,1,1888000,10.0,0.0,Transfer Bank,Selesai
ORD110944,2024-12-22,C20631,P1029,S99,Online,1,5445000,25.0,349000.0,Tunai,Selesai
ORD107815,2024-10-26,C25903,P1037,S99,Online,1,5005000,20.0,129000.0,E-Wallet,Selesai
ORD104378,2025-04-19,C22361,P1118,S99,Online,2,802000,,426000.0,Transfer Bank,Selesai
ORD108921,10/09/2025,C24530,P1148,S02,Offline,2,1457000,10.0,0.0,Transfer Bank,Selesai
ORD109742,2025-07-09,C24066,P1074,S99,online,1,2648000,5.0,506000.0,cicilan 0%,Selesai
ORD106716,22/10/2025,C26780,P1011,S99, Online ,1,7883000,5.0,411000.0,Tunai,Selesai
ORD103736,2024-10-19,C22065,P1109,S09,Offline,2,2272000,0.0,0.0,Transfer Bank,Selesai
ORD102261,2025-02-13,C26004,P1112,S99, Online ,4,1729000,10.0,156000.0,,Selesai
ORD107429,2024-10-19,C25223,P1050,S99,ONLINE,1,3692000,10.0,417000.0,Cicilan 0%,Selesai
ORD104005,2024-01-30,C20178,P1008,S10,Offline,1,Rp 4.465.000,0.0,0.0,Cicilan 0 %,Retur
ORD102394,2024-08-11,C20959,P1130,S01,Offline,1,2786000,15.0,0.0,Cicilan 0%,Selesai
ORD101185,2024-11-11,C20585,P1039,S99,Online,1,1203000,25.0,169000.0,COD,Selesai
ORD102007,2024-04-14,C20938,P1149,S02,Offline,1,1095000,5.0,,Credit Card,Selesai
ORD100193,2024-10-13,C21708,P1046,S99,online,2,4933000,5.0,349000.0,Kartu Kredit,Dibatalkan
ORD108770,2025-06-18,C24365,P1025,S11,Offline,1,4573000,5.0,0.0,COD,Selesai
ORD105525,2024-06-07,C22247,P1032,S99,Online,2,6140000,20.0,,Kartu Kredit,Selesai
ORD100771,2025-03-20,C22937,P1128,S03,Toko Fisik,1,1741000,5.0,0.0,Tunai,Selesai
ORD101478,2025-01-19,C24342,P1008,S99,Online,1,4740000,15.0,129000.0,,Selesai
ORD101846,2025-07-14,C20210,P1068,S99,Online,2,7158000,10.0,305000.0,Tunai,Selesai
ORD103740,2025-10-24,C20257,P1025,S99,Online,1,4531000,5.0,229000.0,Transfer Bank,Selesai
ORD107986,2025-06-03,C25657,P1163,S99,ONLINE,1,988000,20.0,94000.0,transfer bank,Retur
ORD100405,2025-01-28,C21877,P1003,S99,online,1,5198000,0.0,390000.0,E-Wallet,Selesai
ORD111674,21/10/2025,C21794,P1105,S99,Online,1,391000,10.0,121000.0,Transfer Bank,Selesai
ORD110461,2025-06-18,C25399,P1100,S99,Online,2,1065000,0.0,447000.0,Cicilan 0%,Selesai
ORD106317,2024-05-03,C22933,P1027,S99,Online,1,1086000,10.0,261000.0,E-Wallet,Selesai
ORD106581,2025-03-04,C25026,P1044,S04,Offline,1,12549000,0.0,0.0,Kartu Kredit,Selesai
ORD101447,2025-07-29,C24299,P1145,S05,Offline,2,1879000,0.0,0.0,E-Wallet,Dibatalkan
ORD100342,2025-05-16,C25383,P1034,S99,Online,3,1104000,10.0,38000.0,Kartu Kredit,Selesai
ORD107468,2024-08-25,C24534,P1088,S11,OFFLINE,1,186000,10.0,0.0,Cicilan 0%,Selesai
ORD100727,2025-09-11,C22370,P1015,S99,Online,1,5867000,5.0,307000.0,Transfer Bank,Selesai
ORD104577,03/02/2024,C24812,P1054,S99, Online ,3,2108000,,206000.0,E-Wallet,Selesai
ORD109168,2024-11-01,C23020,P1011,S99,Online,1,Rp 7.806.000,15.0,515000.0,TRANSFER BANK,Selesai
ORD109250,2025-12-16,C21912,P1006,S99,Online,1,3774000,20.0,449000.0,Cash on Delivery,Selesai
ORD103516,2025-12-19,C25804,P1038,S01,Offline,1,4046000,15.0,0.0,Kartu Kredit,Selesai
ORD110877,2025-10-20,C26711,P1019,S05,Offline,2,6703000,5.0,0.0,E-Wallet,Selesai
ORD110117,03/03/2024,C23149,P1121,S07,Offline,876,684000,15.0,0.0,Cicilan 0%,Dibatalkan
ORD107156,2025-04-05,C20154,P1100,S99, Online ,1,1083000,,,Tunai,Selesai
ORD107851,28/12/2024,C20890,P1100,S09,Offline,1,1060000,10.0,0.0,Kartu Kredit,Selesai
ORD101348,21/08/2025,C26546,P1008,S01,Offline,1,4716000,0.0,,Transfer Bank,Retur
ORD100660,2024-09-22,C22640,P1035,S99,online,1,Rp 2.901.000,0.0,292000.0,,Selesai
ORD101492,2024-06-08,C23072,P1155,S07,Offline,4,884000,0.0,0.0,Tunai,Selesai
ORD110432,2025-06-23,C24969,P1166,S07,Offline,1,994000,0.0,0.0,E-Wallet,Selesai
ORD105154,2024-12-30,C23003,P1037,S99,Online,1,5678000,25.0,120000.0,COD,Selesai
ORD111727,2025-02-12,C21745,P1045,S99,Online,1,12986000,15.0,91000.0,Tunai,Dibatalkan
ORD109277,2024-01-15,C21140,P1136,S99,Online,1,1634000,,466000.0,Transfer Bank,Selesai
ORD102524,2025-03-21,C22350,P1031,S99,ONLINE,3,4218000,15.0,205000.0,E-Wallet,Selesai
ORD109434,2024-09-26,C20422,P1117,S99,Online,1,1842000,25.0,443000.0,KARTU KREDIT,Selesai
ORD110362,28/04/2025,C24424,P1128,S99,online,2,1838000,30.0,244000.0,Transfer Bank,Selesai
ORD105374,2025-05-13,C20569,P1085,S09,Offline,1,3196000,,0.0,Transfer Bank,Selesai
ORD103198,2024-10-10,C20176,P1107,S07,Offline,1,1005000,15.0,0.0,Tunai,Selesai
ORD105717,08/04/2025,C22037,P1095,S99,Online,1,Rp 1.225.000,15.0,451000.0,E Wallet,Dibatalkan
ORD109329,2025-10-08,C20638,P1076,S99,Online,1,3827000,15.0,100000.0,,Dibatalkan
ORD111126,2025-03-24,C21934,P1124,S99,Online,1,974000,15.0,143000.0,Kartu Kredit,Selesai
ORD110061,2025-12-12,C23612,P1066,S06,Offline,3,4354000,25.0,0.0,Transfer Bank,Selesai
ORD108259,2025-01-04,C26485,P1037,S11,Offline,2,5417000,5.0,0.0,transfer bank,Selesai
ORD109842,2024-05-18,C21925,P1133,S05,Offline,1,952000,10.0,0.0,Kartu Kredit,Selesai
ORD100040,2024-12-29,C23505,P1050,S08,Toko Fisik,1,3576000,10.0,0.0,Kartu Kredit,Selesai
ORD111136,2025-04-28,C25118,P1152,S10,Offline,1,165000,0.0,0.0,COD,Selesai
ORD106816,2025-07-20,C24336,P1007,S99,Online,1,9461000,,171000.0,E-Wallet,Selesai
ORD109414,2024-11-22,C25556,P1024,S99,Online,1,6036000,40.0,363000.0,Transfer Bank,Selesai
ORD110329,2024-09-14,C20265,P1009,S99,Online,1,9135000,10.0,311000.0,Transfer Bank,Selesai
ORD102723,2024-02-29,C24769,P1104,S99,Online,1,687000,15.0,335000.0,Transfer Bank,Selesai
ORD111235,2025-03-06,C24618,P1057,S03,Offline,1,Rp 7.329.000,,0.0,Cicilan 0%,Selesai
ORD111861,2024-03-11,C21683,P1019,S99,Online,1,6883000,20.0,384000.0,E-Wallet,Selesai
ORD111914,2025-01-08,C25853,P1149,S99, Online ,1,Rp 1.073.000,25.0,92000.0,E-Wallet,Selesai
ORD107155,2025-11-02,C22641,P1077,S12,Offline,1,1331000,30.0,,transfer bank,Selesai
ORD109410,2025-05-26,C26729,P1092,S08,Offline,2,1158000,5.0,0.0,Transfer Bank,Selesai
ORD111280,2024-08-26,C24447,P1028,S07,Offline,2,2150000,10.0,0.0,Cicilan 0%,Selesai
ORD107230,2024-04-26,C25441,P1165,S02,offline,1,1059000,10.0,,Transfer Bank,Selesai
ORD105075,2025-04-19,C24522,P1036,S99,Online,1,2346000,0.0,89000.0,Transfer Bank,Selesai
ORD107880,2025-03-27,C25092,P1165,S06,Offline,2,1144000,20.0,,Tunai,Retur
ORD105394,2024-01-01,C26529,P1152,,Online,1,165000,,97000.0,Transfer Bank,Selesai
ORD110463,2024-01-13,C23982,P1109,S99,Online,1,2316000,5.0,,KARTU KREDIT,Selesai
ORD107789,2024-12-12,C23620,P1064,S99,Online,1,Rp 14.729.000,30.0,240000.0,e-wallet,Selesai
ORD111425,2024-05-09,C25270,P1119,S99,Online,1,827000,,149000.0,Transfer Bank,Selesai
ORD104088,2024-04-09,C25046,P1068,S04,Offline,1,6717000,5.0,0.0,,Selesai
ORD101967,2025-05-14,C22437,P1150,S99,ONLINE,1,378000,15.0,369000.0,Transfer Bank,Selesai
ORD110992,2025-03-05,C24739,P1064,S07,Offline,1,Rp 15.047.000,5.0,0.0,Cicilan 0%,Selesai
ORD110772,2024-05-25,C26002,P1080,S11,Offline,1,6341000,10.0,0.0,Cicilan 0%,Selesai
ORD111741,2024-04-24,C22422,P1046,,Offline,2,5106000,5.0,0.0,E-Wallet,Selesai
ORD106999,2024-07-22,C26177,P1088,S99,Online,1,200000,10.0,89000.0,Transfer Bank,Dibatalkan
ORD100423,2024-03-15,C21324,P1124,S02,Offline,2,939000,0.0,0.0,E Wallet,Selesai
ORD111336,2024-03-28,C26599,P1099,S99,Online,1,144000,10.0,458000.0,E-Wallet,Selesai
ORD111633,2025-02-04,C26031,P1105,S11,Toko Fisik,1,Rp 413.000,5.0,0.0,Transfer Bank,Selesai
ORD110494,2024-08-10,C25077,P1023,S10,Offline,1,4409000,5.0,0.0,Transfer Bank,Selesai
ORD106142,2024-05-20,C22435,P1166,S99,Online,1,915000,20.0,92000.0,Kartu Kredit,Selesai
ORD105661,2025-03-16,C25850,P1150,S99,Online,3,398000,0.0,128000.0,Transfer Bank,Selesai
ORD109031,2025-10-07,C26689,P1161,S03,Offline,1,1304000,20.0,0.0,Kartu Kredit,Selesai
ORD104596,2025-05-25,C25727,P1148,S99,ONLINE,1,1341000,10.0,197000.0,Transfer Bank,Selesai
ORD102659,2025-09-18,C24795,P1041,S99,Online,1,5557000,20.0,200000.0,Cicilan 0%,Selesai
ORD100141,2025-07-23,C23872,P1057,S10,Offline,4,7472000,0.0,0.0,Kartu Kredit,Selesai
ORD102597,2025-07-18,C24961,P1147,S99,Online,1,1867000,25.0,414000.0,Transfer Bank,Selesai
ORD106701,2025-03-11,C24188,P1008,S99,Online,1,4254000,0.0,82000.0,Transfer Bank,Selesai
ORD101377,16/11/2025,C25983,P1077,S99,Online,2,1380000,15.0,64000.0,KARTU KREDIT,Selesai
ORD103674,2025-03-15,C20870,P1130,S99, Online ,1,2983000,5.0,223000.0,E-Wallet,Selesai
ORD110895,12/04/2025,C24968,P1038,S99,Online,1,3883000,0.0,495000.0,Transfer Bank,Selesai
ORD106362,2025-01-04,C22331,P1042,S99,ONLINE,1,987000,10.0,414000.0,Transfer Bank,Selesai
ORD111456,2025-12-05,C21823,P1129,S99,Online,1,2247000,35.0,53000.0,Transfer Bank,Selesai
ORD104741,2024-10-10,C21379,P1043,S06,Offline,1,1694000,0.0,0.0,Transfer Bank,Selesai
ORD101138,29/04/2024,C25273,P1170,S05,OFFLINE,3,270000,5.0,0.0,E-Wallet,Selesai
ORD107374,2025-03-12,C25379,P1034,S99,Online,1,1158000,20.0,302000.0,E-Wallet,Selesai
ORD101787,2024-11-11,C25742,P1008,S99,Online,2,4566000,30.0,173000.0,Transfer Bank,Selesai
ORD110183,2024-02-27,C20166,P1104,S99,Online,1,723000,25.0,343000.0,cicilan 0%,Selesai
ORD104646,2025-04-05,C25105,P1108,S99,Online,1,163000,5.0,326000.0,e-wallet,Selesai
ORD107568,2025-09-05,C26430,P1090,S99,Online,1,193000,10.0,489000.0,Transfer Bank,Selesai
ORD100459,2024-11-26,C20272,P1147,S08,Offline,1,1779000,30.0,0.0,Transfer,Selesai
ORD106115,2025-01-14,C21653,P1084,S12,offline,3,6969000,10.0,0.0,E-Wallet,Selesai
ORD108179,2025-02-02,C25133,P1102,S10,Offline,1,645000,,0.0,E-Wallet,Selesai
ORD100948,2025-08-23,C26532,P1130,S99,Online,1,2909000,0.0,,Kartu Kredit,Selesai
ORD106370,2025-11-29,C22824,P1026,S05,Offline,1,Rp 1.145.000,15.0,0.0,Tunai,Selesai
ORD104628,2025-09-16,C25248,P1003,S99,online,1,5603000,15.0,421000.0,E-Wallet,Selesai
ORD107358,2024-11-11,C21150,P1048,S09,Toko Fisik,1,2511000,,0.0,TRANSFER BANK,Selesai
ORD105925,2025-06-22,C21324,P1130,S99,Online,2,2782000,5.0,367000.0,Transfer Bank,Selesai
ORD106040,22/03/2024,C24917,P1128,S03,Offline,1,1869000,5.0,0.0,E-Wallet,Selesai
ORD100441,2025-11-26,C22636,P1143,S12,Offline,2,Rp 2.911.000,20.0,0.0,Kartu Kredit,Selesai
ORD106659,2024-09-06,C21080,P1020,S07,Offline,2,8387000,5.0,0.0,Transfer Bank,Selesai
ORD108831,19/01/2025,C20560,P1081,S99,Online,1,3869000,0.0,277000.0,cicilan 0%,Selesai
ORD109046,2024-03-23,C20737,P1012,S99,ONLINE,1,3078000,25.0,117000.0,COD,Selesai
ORD103830,2024-04-12,C21899,P1010,S99,Online,1,8345000,15.0,502000.0,Kartu Kredit,Selesai
ORD111495,2024-03-26,C22389,P1054,S99,Online,1,2145000,20.0,330000.0,TRANSFER BANK,Selesai
ORD106144,2025-09-19,C20590,P1066,S99,Online,1,4206000,10.0,85000.0,E-Wallet,Selesai
ORD111065,2025-02-08,C24387,P1069,S99,Online,1,2404000,0.0,210000.0,Transfer Bank,Selesai
ORD106344,2025-12-22,C20078,P1004,S99,ONLINE,1,9682000,40.0,265000.0,Kartu Kredit,Selesai
ORD101958,2025-12-14,C21416,P1130,S10,offline,1,3040000,15.0,0.0,E-Wallet,Selesai
ORD109262,2025-11-28,C26490,P1105,S11,Offline,1,394000,15.0,0.0,Cicilan 0%,Selesai
ORD100155,2025-04-01,C26515,P1126,S04,Offline,1,1304000,5.0,0.0,,Selesai
ORD109756,2024-01-19,C20490,P1089,S02,Toko Fisik,1,432000,0.0,0.0,Tunai,Selesai
ORD104578,12/04/2025,C24976,P1082,S99,ONLINE,3,1735000,15.0,503000.0,E-Wallet,Selesai
ORD101089,2025-06-26,C23800,P1148,S99,Online,1,1512000,25.0,110000.0,Tunai,Selesai
ORD106049,2024-10-11,C22760,P1035,S99,Online,2,3025000,5.0,202000.0,Tunai,Selesai
ORD111197,2024-04-24,C20956,P1124,S11,Toko Fisik,1,946000,0.0,0.0,Tunai,Selesai
ORD109122,15/11/2024,C22317,P1030,S02,Offline,1,3193000,30.0,0.0,COD,Dibatalkan
ORD107950,2025-10-19,C24072,P1168,S02,Toko Fisik,1,827000,20.0,0.0,Cicilan 0%,Selesai
ORD101674,2024-12-30,C24745,P1149,S99,Online,1,Rp 1.119.000,,500000.0,Transfer Bank,Selesai
ORD106763,2024-07-19,C25627,P1113,S09,Toko Fisik,1,1035000,0.0,0.0,E-Wallet,Selesai
ORD110830,2025-12-17,C21660,P1100,S99,Online,1,1063000,20.0,258000.0,KARTU KREDIT,Selesai
ORD106416,2024-10-18,C23070,P1060,S09,Toko Fisik,2,4107000,0.0,0.0,E-Wallet,Selesai
ORD111704,06/09/2024,C25721,P1060,S99,online,2,3792000,5.0,212000.0,e-wallet,Selesai
ORD102326,2025-12-27,C26491,P1144,S99,Online,1,2685000,30.0,113000.0,Kartu Kredit,Selesai
ORD107096,2025-04-01,C25651,P1036,S99,Online,1,2168000,25.0,382000.0,Tunai,Selesai
ORD110507,2025-11-22,C21368,P1120,S99,Online,2,113000,25.0,74000.0,TRANSFER BANK,Selesai
ORD111931,2025-07-19,C24901,P1052,S99,Online,1,6420000,25.0,468000.0,Transfer Bank,Selesai
ORD106450,2025-11-16,C20385,P1008,S99,Online,2,4697000,45.0,461000.0,Tunai,Selesai
ORD101715,2024-11-25,C26556,P1039,S99,Online,2,Rp 1.276.000,25.0,473000.0,Tunai,Selesai
ORD109172,2025-01-14,C23553,P1158,,Online,1,1229000,0.0,364000.0,e-wallet,Selesai
ORD108381,2024-09-29,C23383,P1085,S99, Online ,1,3119000,20.0,487000.0,transfer bank,Selesai
ORD103831,16/02/2025,C25622,P1118,S99,Online,2,845000,10.0,318000.0,Kartu Kredit,Selesai
ORD106299,2025-04-15,C23826,P1155,S01,Offline,1,866000,20.0,0.0,Transfer Bank,Selesai
ORD103348,2025-04-25,C26545,P1018,S99,Online,1,6887000,20.0,,COD,Selesai
ORD111648,2025-08-12,C25336,P1069,S99,Online,1,2216000,15.0,491000.0,Transfer Bank,Selesai
ORD109177,2024-02-11,C25547,P1153,S12,Offline,1,1293000,0.0,0.0,E-Wallet,Selesai
ORD100587,2025-06-28,C21310,P1163,S99,Online,1,1061000,0.0,91000.0,Transfer Bank,Selesai
ORD109346,2024-09-21,C22897,P1081,S99,Online,4,3935000,15.0,377000.0,TUNAI,Selesai
ORD111652,07/12/2025,C23693,P1157,S08,Offline,1,1290000,20.0,0.0,transfer bank,Selesai
ORD102990,2025-06-13,C26149,P1163,S99,Online,1,959000,10.0,55000.0,E-Wallet,Dibatalkan
ORD111352,2024-04-09,C21088,P1040,S10,Offline,3,4817000,0.0,0.0,E-Wallet,Selesai
ORD109724,2024-02-17,C26649,P1124,S99,Online,1,970000,,284000.0,Cicilan 0%,Selesai
ORD111244,2025-08-24,C25235,P1157,, Online ,1,1272000,15.0,236000.0,cod,Selesai
ORD100264,28/11/2025,C23864,P1109,S99,ONLINE,1,2198000,,172000.0,E-Wallet,Selesai
ORD111747,2024-04-02,C21535,P1065,S99,Online,2,Rp 3.444.000,30.0,,E-Wallet,Selesai
ORD106788,2024-11-01,C20172,P1013,S99,Online,1,9739000,20.0,350000.0,Transfer Bank,Selesai
ORD110415,2025-03-08,C20976,P1003,S02,Offline,2,5720000,0.0,0.0,Transfer Bank,Selesai
ORD103864,2024-04-17,C21336,P1100,S99,Online,1,1082000,10.0,444000.0,Cicilan 0%,Dibatalkan
ORD106274,2025-04-21,C21158,P1125,S99,Online,3,2355000,0.0,319000.0,Kartu Kredit,Selesai
ORD111996,2025-06-22,C26261,P1095,S99,Online,2,Rp 1.092.000,20.0,442000.0,E-Wallet,Selesai
ORD103711,2024-11-09,C22331,P1081,S10,Offline,1,3927000,15.0,0.0,Transfer,Selesai
ORD108438,2025-08-15,C23270,P1115,S99,online,1,664000,10.0,251000.0,COD,Selesai
ORD101529,2025-05-18,C25913,P1008,S99,online,1,4652000,10.0,398000.0,E-Wallet,Selesai
ORD110041,2024-05-29,C21818,P1056,S99,Online,1,5685000,5.0,46000.0,Transfer Bank,Selesai
ORD100923,2025-12-06,C25388,P1014,S11,Toko Fisik,1,3595000,20.0,0.0,COD,Selesai
ORD109621,2024-08-22,C24338,P1154,S07,Offline,1,136000,5.0,0.0,COD,Selesai
ORD107329,2025-12-03,C24093,P1005,S99,Online,2,8346000,25.0,92000.0,Transfer Bank,Selesai
ORD104364,2025-10-09,C22372,P1049,S99,Online,1,Rp 5.654.000,10.0,163000.0,E-Wallet,Selesai
ORD100669,2024-08-04,C22573,P1159,S99,Online,2,125000,0.0,398000.0,E-Wallet,Selesai
ORD103604,2024-04-05,C20743,P1114,S07,Offline,3,2035000,20.0,0.0,Kartu Kredit,Selesai
ORD105108,2024-04-21,C21584,P1076,S99,Online,1,3837000,5.0,142000.0,Cicilan 0%,Selesai
ORD111013,2024-04-06,C23565,P1010,S99,Online,1,8245000,25.0,451000.0,Cicilan 0%,Selesai
ORD105248,2025-05-26,C26216,P1038,S99, Online ,1,Rp 3.904.000,25.0,463000.0,COD,Selesai
ORD107183,2024-11-11,C21438,P1145,,Offline,2,1843000,15.0,0.0,E-Wallet,Dibatalkan
ORD102591,2025-03-18,C25749,P1100,S99,Online,1,1150000,10.0,168000.0,,Selesai
ORD105906,2024-02-17,C20858,P1017,S99,Online,1,3478000,10.0,276000.0,E-Wallet,Selesai
ORD106509,2024-12-31,C21401,P1091,S99,Online,1,711000,15.0,264000.0,Transfer,Dibatalkan
ORD107133,2024-05-19,C22508,P1168,S99,online,3,795000,20.0,,Cicilan 0%,Selesai
ORD102307,25/08/2025,C21530,P1017,S99,Online,2,3425000,15.0,,Transfer Bank,Selesai
ORD108804,2025-12-12,C24639,P1087,S99,online,1,137000,35.0,37000.0,Transfer Bank,Selesai
ORD103690,2025-08-28,C23083,P1117,S99,Online,1,1840000,10.0,448000.0,Kartu Kredit,Selesai
ORD100687,2024-06-02,C22073,P1116,S99,Online,1,711000,10.0,499000.0,cod,Selesai
ORD100612,2025-03-08,C21013,P1146,S04,Offline,1,132000,10.0,0.0,Transfer Bank,Selesai
ORD107167,2025-08-29,C25926,P1014,S99,Online,3,3836000,10.0,472000.0,Transfer Bank,Selesai
ORD109673,2025-11-26,C22309,P1099,S99,Online,1,155000,25.0,197000.0,TRANSFER BANK,Selesai
ORD103200,2024-04-11,C20479,P1001,S01,OFFLINE,1,10029000,5.0,0.0,Cicilan 0%,Selesai
ORD106629,04/06/2025,C23599,P1124,S05,Offline,1,943000,0.0,0.0,COD,Selesai
ORD104135,2024-10-03,C25234,P1001,S99,Online,1,8960000,15.0,111000.0,Cicilan 0%,Selesai
ORD101898,2024-03-13,C20436,P1038,S99,Online,2,Rp 3.883.000,15.0,313000.0,Cicilan 0%,Selesai
ORD100282,2025-03-09,C20651,P1144,S04,Offline,1,2595000,0.0,0.0,E-Wallet,Selesai
ORD100258,14/10/2025,C26242,P1137,S99,online,1,213000,35.0,392000.0,Cicilan 0%,Retur
ORD111532,2024-10-17,C26669,P1056,S99,ONLINE,1,Rp 6.059.000,,106000.0,Kartu Kredit,Selesai
ORD104943,2025-11-08,C22287,P1102,S99,Online,1,641000,40.0,96000.0,Cicilan 0%,Selesai
ORD102822,2025-06-01,C23899,P1031,S99,Online,1,4176000,5.0,400000.0,Kartu Kredit,Selesai
ORD103525,2025-08-28,C20218,P1062,S99,Online,1,14586000,20.0,292000.0,transfer bank,Selesai
ORD111821,2024-04-18,C24719,P1121,S99,Online,1,696000,15.0,458000.0,Transfer,Selesai
ORD105223,2024-05-13,C25969,P1099,S06,Offline,1,139000,0.0,,E-Wallet,Selesai
ORD102285,2024-11-17,C25150,P1162,S08,Offline,1,388000,10.0,0.0,Transfer Bank,Selesai
ORD106063,2025-03-28,C24879,P1141,S99,Online,1,314000,15.0,172000.0,Cicilan 0 %,Selesai
ORD108078,26/04/2025,C20301,P1025,S99,ONLINE,1,4776000,20.0,480000.0,COD,Selesai
ORD104654,2025-06-02,C20437,P1155,S99, Online ,2,Rp 799.000,5.0,137000.0,E-Wallet,Selesai
ORD105000,2025-01-08,C23480,P1085,,Online,1,3319000,5.0,281000.0,Transfer Bank,Selesai
ORD106710,2025-03-12,C26254,P1092,S07,Offline,2,1191000,5.0,0.0,COD,Selesai
ORD111974,2025-07-22,C22209,P1038,S99,Online,2,4062000,5.0,452000.0,Kartu Kredit,Selesai
ORD108676,2025-11-19,C24637,P1088,S99,ONLINE,1,208000,30.0,86000.0,Transfer,Selesai
ORD105416,2025-07-13,C21453,P1130,S06,Offline,4,3070000,0.0,0.0,,Dibatalkan
ORD100475,2025-12-06,C20257,P1040,S99, Online ,2,4742000,40.0,508000.0,,Retur
ORD102555,2024-07-12,C20927,P1037,S99,Online,1,Rp 5.211.000,15.0,453000.0,Cicilan 0%,Selesai
ORD108087,2025-04-03,C22418,P1032,S99,Online,3,5660000,15.0,,Transfer Bank,Selesai
ORD100007,2024-03-21,C22984,P1047,S99,Online,3,9019000,25.0,77000.0,Transfer,Selesai
ORD106411,2024-12-10,C23526,P1155,,Online,2,851000,25.0,197000.0,Kartu Kredit,Selesai
ORD111206,2025-02-03,C20329,P1159,S12,OFFLINE,1,120000,15.0,0.0,Tunai,Selesai
ORD110903,2024-07-17,C25329,P1160,S99,online,1,508000,,417000.0,Cash on Delivery,Selesai
ORD105546,2024-03-04,C22952,P1087,S99,Online,1,134000,10.0,361000.0,Transfer Bank,Selesai
ORD102426,2025-11-06,C20459,P1090,S04,Offline,4,205000,25.0,0.0,Cicilan 0%,Selesai
ORD106744,2024-02-16,C20060,P1047,S99,Online,1,Rp 8.857.000,5.0,320000.0,E-Wallet,Dibatalkan
ORD111784,2025-09-03,C20187,P1048,S99,Online,1,2505000,5.0,214000.0,E-Wallet,Selesai
ORD102274,2024-01-26,C23070,P1170,S02,Offline,1,288000,20.0,,E-Wallet,Selesai
ORD109203,01/04/2024,C23986,P1074,S99,Online,1,2744000,0.0,447000.0,,Selesai
ORD101577,2025-12-08,C25468,P1102,S99,Online,-1,625000,40.0,517000.0,Transfer Bank,Selesai
ORD107264,2025-02-02,C21111,P1096,S07,Offline,1,394000,0.0,0.0,TRANSFER BANK,Selesai
ORD109259,2025-01-17,C24248,P1098,S12,Offline,1,556000,0.0,0.0,Transfer Bank,Dibatalkan
ORD103970,2025-11-20,C20154,P1127,S99,Online,1,1252000,45.0,108000.0,E-Wallet,Selesai
ORD105879,25/02/2025,C21469,P1162,S99, Online ,1,417000,10.0,259000.0,transfer bank,Selesai
ORD111131,2024-04-24,C20182,P1006,S99,Online,1,3533000,5.0,381000.0,Kartu Kredit,Selesai
ORD111415,2024-04-22,C22161,P1076,S99,Online,1,4055000,5.0,107000.0,Cicilan 0%,Selesai
ORD107193,2025-04-30,C25091,P1078,S01,OFFLINE,1,1862000,5.0,0.0,Transfer Bank,Selesai
ORD103867,2025-03-10,C24054,P1056,S99, Online ,1,6013000,0.0,,Kartu Kredit,Selesai
ORD111522,2024-04-08,C22169,P1089,S08,Toko Fisik,1,469000,0.0,0.0,Kartu Kredit,Dibatalkan
ORD106823,2025-11-12,C20979,P1027,S99,ONLINE,1,984000,15.0,494000.0,tunai,Selesai
